0,1,2
-0.0005557086817506976,-0.00035119659106895503,110912
-0.00016970026064858884,0.0003407826635841824,105652
0.00010712788897351156,-0.0001420692007829219,114214
-0.00010089395939080004,0.00018979808866617662,114296
-0.0003343627635529543,0.00021906993660810505,110907
-2.6630158721336527e-05,0.0003492568980195586,111333
-2.7130395225335507e-05,-0.0001613696723735827,111255
-0.00018818509130970895,-0.00025441391780366287,111282
-0.00014965585509690206,4.167363694915655e-05,111070
-0.00044938965604126826,-0.00023183264814432877,111161
0.00018562635155445798,-5.6676843568630724e-05,114614
-0.00023608570427262476,-0.00018320226558669197,111280
-0.00022102144256649098,4.560355976683857e-05,114609
6.983338393345348e-05,0.00038390431497938146,108550
0.0001216023821521478,-0.0001793063688555972,114857
0.0002576480787970312,-0.00020567174946652445,114924
0.0003559736544951331,7.789397017951066e-05,110598
-0.0004005766978154845,-7.163274431500604e-05,109040
-0.00037513136545191646,0.00016018558397852507,104779
-0.00015626336663912874,-0.00022577307539742829,109444
-2.3436937451043377e-06,-8.898594931171008e-05,109446
5.1013797089484905e-05,-0.000260975611366981,109506
0.00030616890611743434,0.00023902701836352652,109813
-0.00043270363008639207,-0.00030574852999457617,109830
-0.0003650445508925339,-8.676959741473297e-05,109831
-0.000253012317259631,-5.835619435501182e-06,110093
-0.0004326815406737971,-0.0003165928911585767,110357
-0.00011553821015583695,0.0003845982356254539,107426
0.00015225436333407482,-5.2649373498578233e-05,111686
-0.00031198046679842056,-0.00023397870845749203,110475
-0.00040065684989405714,-3.1179209768045335e-05,110622
-0.00014322392742653216,0.00018137531279112368,110950
0.00017088064038580942,0.00016945019497832987,105226
-6.661618311009492e-05,-0.00034935621705755687,111257
0.00010097107150346754,-0.00019577521409644278,111438
-0.00023697158474076985,-0.0003210057083874314,111503
-0.0004382252703502721,-7.073497280165969e-05,111756
-0.00020796944163134736,0.00011358292703135765,110399
-0.0002511327057005781,0.0002679408392256891,110186
-0.00028607878600203103,-0.00020000417492518422,111301
-0.00030658061379386224,0.00022444856439672424,110027
0.0002805016481737037,-4.1909894040011716e-05,113409
-0.0003792526971996117,0.0001193342273682419,106226
0.0003787680691691002,0.00011179906892259252,109067
-0.00011783107596699812,-0.00010122008049509069,109254
0.00031573836781777936,2.4713656894016255e-05,106452
-0.00037920335824952097,0.00010631014557023815,106489
0.0001292379003463883,0.000407781068097621,106505
0.0002621359605499057,0.00032650304557754647,106519
-1.561261691104762e-05,-0.0003143874544146766,106582
0.00010484445047677427,-7.55886266827715e-05,109456
0.00038288690982510906,0.0001771559836089295,106677
-0.00018282939940727596,-0.00024389129297281171,106697
-0.00029470786819027315,1.4008619745892723e-05,106941
-0.0003580762790541009,1.9474710064433592e-05,106918
-7.676467660797601e-05,-0.00015548345740206215,106965
-4.5296633249280475e-05,-0.0003622281071416484,106977
0.0001173908736560573,0.00019602471263402202,107004
-9.447135876029846e-05,-0.00010946710571352402,107076
0.00015670624035221057,0.00038856478129666543,107144
-3.691074411858041e-05,-0.00025784870406124016,107206
0.00035226527528519415,0.00020992871275179136,107207
-0.00041236973765149386,-0.00039306536495127374,107290
2.497435545474741e-05,7.941615147653002e-05,107302
9.161751751672654e-05,0.00011555305325582473,110265
-0.00040827108056146763,-0.00018961925848274305,107362
0.00030534990822489997,-0.0002198509369212488,107507
-0.00023746196652398027,7.836943868528604e-05,107554
-0.00013361352534268768,-0.00022487365010087092,116253
-0.00035718141518329587,-0.00019203355738262422,107614
0.0003077334699861941,0.00026859173994093805,110657
9.30537476132639e-05,2.0141944281944764e-05,110678
3.4859202111379925e-05,-0.00017314792101110035,107808
-0.0003962929278196486,-4.911388435937571e-05,107818
-0.00036383360266403867,8.252987336027946e-05,107822
0.0002631934030341742,0.00020844109817057095,107840
0.00029173713174590165,0.00016252303970806017,110955
-2.5806423005869275e-05,0.000409369442898667,107943
-9.065199746081167e-05,0.00013315345978427587,110971
0.0002969191808218311,-0.00021443649681110333,107978
-0.0003686567392857892,-7.045565659241233e-05,107977
0.00024037053453143052,0.00011981481276222906,107983
0.00032515122103396287,0.0002307650497009739,108000
0.00023533527113403721,-0.0002884558733369799,108002
9.213239103270748e-05,-0.0004722397386242561,108052
-0.0008122182081364737,8.961456764235967e-05,111127
-0.00020614868964387038,8.078082753203227e-05,111143
-0.00022326636144169796,4.999937716097187e-05,108160
0.00029422734225950377,-0.00013425477249264802,108162
-0.0004045801403959472,-0.00020295356649373055,83658
-8.457066752319504e-05,0.00010274221077967935,108174
-0.0003837071834993915,-7.640487443317105e-05,108255
0.00017728602358529262,-8.608960754817126e-05,111323
0.00020698389502859743,-0.00021391408069109107,111400
-0.00040226560173667867,0.00014951492327859085,107688
-0.00012841670792374787,-1.4850496178277506e-05,108333
-0.00032528919143989804,-3.488747133586601e-05,108358
-0.0004084335337077664,-0.00010560298344905082,108399
-0.0001859906238819633,-9.740111154391912e-05,110763
-0.0003894679416938713,-0.00022930417885749386,99785
-0.00030653432367204095,-0.0002672326079529925,99653
-0.00040342360070113735,-0.0002364673769070112,103639
-0.00038838304138194703,-0.0003409826351321278,103064
0.00011309543872713158,-0.00043179628682171365,99348
-0.00043016414879970414,-0.00017593364843655564,96895
-0.0004314797684754593,-0.00023967590762159432,102926
0.00048470288272584185,-0.00016852550869997113,29583
-1.831868459454756e-05,-0.00044767162465336383,101414
0.0004051374831484019,-0.00024900307402545317,32910
0.0001287720209246605,-0.00041434175398879803,100405
-0.0004276548268417022,3.323047647065956e-05,65214
-0.00034688574240615083,-8.866126257281666e-05,116282
0.00039165204516010594,-8.892160402999747e-05,116514
-4.733837714662809e-05,0.0004281509050182889,65421
-0.00013253228346844927,-8.354632907261106e-05,117381
-0.0001064032980752958,0.00019804599589571653,116414
-0.00016207481677955196,-7.914800987363186e-05,115956
-0.0002597951172594927,-0.00030799302911012317,117060
-0.0001594895432403472,-0.00020004017966818697,116136
0.0003223086298698624,0.00010568551511150238,116683
-0.00030677991361964546,0.00026814419866404995,116269
-0.00033753855393959994,-0.0002510733676053034,117705
0.00024343170422157692,0.00033165786449645176,62711
-0.00021834307527796091,0.00029192366284298095,117104
0.0001838076717964592,-0.00021939034853097226,117420
-0.00034574627551398735,0.00011198954242212234,95776
0.00034287698127391725,-6.726798411729135e-05,116322
-0.00037909845042539785,1.8051442794502477e-05,113362
0.00011009654018564713,3.0933581015026215e-05,115963
-0.00010097864014592731,-0.0003470928246887783,117500
-0.00022680441481294736,-0.0003098102007645024,117998
-2.6726478985225555e-05,-0.00014320508759757002,115571
0.0003239914057472499,-0.00032137504133575214,57012
0.0002928285651145096,0.000133207245502691,117331
0.0004226772009912499,-0.000144159030384165,117765
-0.00012977200556824094,8.45920853637031e-05,116669
-0.0004033626253225612,-5.3870679710636724e-05,117951
-4.04578001232746e-05,-0.00047307341437879496,116629
1.1554721709598537e-05,-5.893585071356821e-05,116277
-0.0002972120835960334,-0.00021838844165640017,116583
-0.0003967183783265623,-0.00014835129772327313,115798
0.0002334419032046988,0.00018014196505636553,116778
-4.400956650264777e-05,-0.0003174539235941057,116213
0.0002738570216664569,-1.464271508972921e-05,117218
-9.93006006297944e-05,-0.00023363734211671752,116040
0.0001379359195172279,-8.083771158809413e-05,116365
-7.147611215026507e-05,0.0003355583745706548,116905
0.00017909047966440468,-0.0002937611915464369,117333
0.0001686103371418775,0.0003490982259580801,117628
-0.00016564142332496843,-0.0002272601795648412,117913
0.0002254578436923434,-0.00019332634453514196,116320
0.00038857673905875665,0.0001434354666622115,116707
0.00010664979393507413,-0.0002523061990000638,116313
2.632323462810667e-05,-0.0003436889051458087,117438
0.00011094169148655597,-0.0002157180268811444,115857
-0.00025257986259754673,-2.5514615460060794e-05,117008
-0.00014845451360383235,0.00019813537318948498,116191
0.000295219922673087,-8.377966976311906e-05,115986
-0.00027267457752312897,0.0002726182600090667,117826
-0.00032971896209762764,2.7797436982484497e-05,117718
0.00010837483179168194,-0.0002217356786473475,116225
0.00021459086253142212,0.0002763202620114122,115632
-0.00021597120259491146,7.967024615665665e-05,117918
0.00024037616419910116,0.0002994455596790765,104109
-0.0005807838052257942,-0.00026354883821734087,68646
8.955507802028165e-05,0.0001479051134164842,104558
0.0003699208753577331,0.0001561714549517756,116985
7.197646530103357e-05,7.242118545514411e-05,115736
0.0002033730589859693,-0.00014571007398447419,120004
-0.00026550149719800344,0.0001683951652060355,116654
-0.00012982933780746717,-2.570572857344498e-05,115783
0.00038681992284711334,8.070420481962279e-05,113253
-0.00040293695649910947,0.00021897273610000149,45152
0.0003836746235185683,0.00022607618055240172,43278
0.000331254494422941,-0.0002922337957399432,54698
-0.00043813054898730864,-4.530228209918931e-05,52357
-0.0003618203726038791,0.0002668847981151901,47396
-0.0003013540028127663,0.00035520714923222805,25316
0.00019977797646111855,-0.0003869368793260062,53125
-0.00030284076140894557,0.00030299021818743844,53604
-0.0004069586080130422,0.00018263511856032866,53291
0.00024168497794377263,0.00034760122195600567,56923
-0.0005442121416333879,0.0001786296145030499,34583
-0.00027509292233471826,0.0003597655504410191,58385
-0.00030811778666566415,0.0003151995685089212,47437
-0.00033761432403637534,0.00027473434655770625,46250
-0.00046525082206936343,-0.0007995349072090524,32138
-0.0005742333939078616,-0.00010015484885026241,31381
0.00038159512029557036,-0.0002596092549221229,43014
-0.0004853894883013032,0.0002114303516500947,33467
0.00015939509406980978,-0.0005039383948348059,62622
-0.0004285476349973328,0.00015034521780074835,42192
0.000277714609948188,0.00036602134154256117,32143
-0.00032166309651905807,0.0003167440356413279,32976
-0.00024815483548407835,0.0003713232399618889,38787
0.00037513799320952325,0.00024171858109436927,38109
2.4435677281193655e-05,0.00043247749386392167,48728
0.0003004158818247528,0.0003474302407341646,31725
0.00010127650989503299,0.000446467964696976,29843
-0.00034612378183240225,0.0003011676868001078,27125
0.00028821800361261934,-0.00037400847010025885,49261
0.00015039601513550015,0.0004197334471076409,48028
8.079926241291324e-06,0.0004659152170807743,25878
0.0003864252646978214,0.00023216010023438668,48960
-0.0004049357006973515,0.0002773716673247124,38650
0.00015710036929328055,0.00043862100091737874,31679
-0.0004072640071826167,0.0002465146643243612,63350
-0.00037300363465473724,0.00022739585730223693,43265
0.0004423497824675113,-2.2333867778518396e-05,51459
0.00016582443692502065,-0.00015487738928227608,117011
0.0003374650552320868,-0.00019842062830944062,117039
-3.6162546087455546e-05,-0.00013803395523657322,116830
-0.00030131461085274855,0.00019687531398758268,117603
-3.111937464518567e-06,1.348044390687532e-05,116259
0.00017155575879192328,-0.0002694700170754748,115862
0.00043511305344619603,-2.5138439469277462e-05,46672
-0.00012971916372405396,0.0003190857687478696,106611
-0.0004513560509658087,9.594916520329606e-05,42332
0.0003502769521903795,-0.00025433656022007153,57546
-0.00023665242307095008,0.0003278517410191088,102798
-0.0004671230112319458,5.424222494041563e-05,58331
0.00016009080931227485,0.0004430731297358638,33563
0.00023019848214476192,-0.0003223229424162366,66817
-0.0004611928365398663,3.0475097681747574e-05,43274
-0.0002664814645330049,0.0002682813657016213,82406
-0.00047476784443254815,-9.029087133282934e-05,59742
9.170379569457594e-05,-0.00047075421757725747,95016
0.0002162835564716391,-7.10242365522991e-05,104692
0.00036268686471265546,-0.00019979361940984723,117589
0.00029670493619339555,0.0002735444140230484,117791
-9.644945334481305e-05,-0.00018519736424894517,116908
1.217135898061231e-05,-0.00023603559513350235,116409
0.0001575463144328177,0.0003339225890488706,116404
0.00037115019131463736,-0.00019499183610194957,120107
-0.0003409926036251045,2.010650299314193e-06,116722
0.0001667232609145206,-0.00032444835976766663,117509
5.787533727366747e-05,0.00024042571132831892,117802
6.989722462062968e-05,-0.00035519050337714673,117665
0.00027764126947334513,-0.0003549957443934831,67992
7.468344891983344e-05,0.00040414459111410314,70707
-0.00036344809845696724,0.00021407595021429626,66808
-0.0002457936516995953,0.00029507198697871457,95159
-0.00012142568360930181,0.0004077844716276342,79470
0.00026856760959036895,-0.0003432804896347685,59243
-0.0004050738617778439,0.00015019718998106237,61418
0.00044308494418355936,-8.774677096604936e-06,46912
0.00042284163301318795,-3.5259765821541506e-05,92890
0.00017820166698637272,-0.0004386997489342998,105236
-0.00040076976284439533,-4.23245494795142e-05,91763
0.00037644669713036787,-4.7655552054227083e-05,98627
0.00010318528677458048,-0.0003823857847375903,103772
0.00031985327595663877,0.0001808471277230399,101761
-1.9022035376212517e-05,1.1208962216100551e-05,104036
0.0003354352275525934,-0.00022598486133445784,104348
-0.0004218347387811087,7.003590534026242e-05,84707
-0.00018732946568352757,-0.0005336844013738436,83866
-0.00020257175539400778,-0.0001028320927352193,99371
7.733372117321407e-05,-0.00043932621155862026,92099
0.0003340065001792771,-0.000303943039251203,44081
0.00027086185600740424,0.0002716552813639922,116378
-0.00018454816512731645,0.00011974393406292154,117318
-0.00021821501206987658,0.0003424660041750999,72081
0.00024672250872209364,0.00010225695152547106,101775
-0.00023058051848706183,-0.00024549273250684255,96754
0.00019360541279965501,0.0003571332182196005,80749
0.00022413245786356197,-9.274172100601172e-05,82340
0.0004039830267574075,-4.051445146470316e-05,82533
0.00039961166171528274,-0.0002057901388857734,71853
-0.00023218912101314598,0.0002405502311317533,115610
-5.653945682181232e-05,0.00028688057228498323,101700
0.00016289264452606195,-0.0003867783380877918,116209
-0.00012695672971394103,0.0003897290277859594,97937
0.00038568032548438517,7.813436117160415e-06,105488
0.00016398247714486107,0.0003181784579293319,102370
9.34973578309093e-05,0.0004289090087494382,100332
-0.00043869424796219483,0.00012248200776420926,73486
-0.0005333168970214955,-0.0003896704413215573,80684
-0.0003795313419797523,-0.00013587004855343212,93779
-0.0005069551026949839,-0.0002811241302841237,82971
7.479062910560642e-05,-0.0004556682161847468,90605
-0.0004630522921281975,-5.983955098721712e-05,60196
0.000317211909856106,-0.0003183968247581255,50083
-0.00048211005155764124,-2.8252707804120964e-05,56172
-0.00044402264840697603,-0.00013129321207707977,66921
0.00016365288360368599,-0.0003965199571309725,56592
-0.0004652665288770926,-0.0001467319044827656,78788
0.0002130731365706773,-0.00039681591144881856,64116
-0.0004394876975523237,-0.00032830090576018887,86190
-0.00011583514186378764,0.00034735477935845507,93191
-0.00046059360570429545,1.8540037341068953e-05,99685
0.00018898318821325953,-0.0004843297830949332,78748
-0.00040959570386935333,0.00015416446892941535,89881
-0.0003705635419413789,0.0004551790751723458,54215
8.419428805294006e-05,-0.00039715185353877383,80455
-0.00046680283056462613,-0.00011192824566539615,71562
-0.0004294046814297962,-6.6568116329768e-05,93058
0.00019091635698310992,-0.0003864457345664351,86879
0.0004040774806855863,-0.0001679550482685496,81398
0.0004099142316359778,0.0001544155955529695,75686
-0.0003144115465032013,0.0003358728399109628,86197
-0.0004122646108480852,3.67233643527916e-05,82096
0.00023469256897620312,-0.0003546769934918884,70735
0.00014717921374683162,-0.0005379644681751944,88247
0.0001355429946987048,0.0002914220399972717,103873
-0.0003851376406206903,-2.395987094262724e-06,97441
-4.1814694828321036e-05,-3.722810621662547e-05,100150
-0.00042869855323574653,5.506963108603537e-05,97165
-0.00019244151806623326,0.0004008283040870213,61722
0.00032397399555210145,0.00029364846279901046,52311
-0.00043916786980724003,7.805439285570021e-05,50212
0.00033072237766401484,-0.0002765645963693761,71315
-0.00041626049722423954,0.0001575743959496056,40897
-0.0005193276247331839,-0.00017850861333020094,81505
-0.0004158152415943051,8.084605051901434e-05,92005
0.00014986631935256467,0.0004040100807105693,92991
0.00012319729427970056,-0.0004252889845267874,57115
-0.0004492477980927235,-2.844286897536705e-05,77416
-0.00040658511835395006,-1.8314475287884714e-05,107048
-0.00038277379322320044,-6.0659982069695066e-05,105695
-0.00038080566323278955,-0.00015322933890266744,56218
5.709667132771012e-05,-0.0005675886134795852,88763
-0.00031271959678592806,6.89666359493348e-05,101921
0.0004004216297071712,-0.00021251355247448972,66206
-0.00021118445627409108,-0.00027857060560150775,94625
-0.00030061798824596345,-8.250818763460056e-05,91203
-0.0003406169601558149,0.0002731895381933615,61512
-0.00041554693472458813,-1.676938215992142e-05,72431
-0.00015755078594410253,0.00028669112935192386,102536
-0.00020969610569336941,0.00040273613648160916,32553
-0.00044777019230309245,0.00010632478045134277,32455
0.0003549802662463431,0.0002786787960166178,44706
-0.00047195022840197063,-6.378453979255947e-05,52618
0.0002920693755484183,0.00032259496729739403,88258
-0.00031060289822006163,-0.00029789468697473094,97576
-0.0004507219016353427,-1.9652898278236416e-05,83987
0.0003165942982068644,-0.0003036374652740341,96332
-0.000119290172500013,0.00037656299826063636,91867
0.00016890625015197785,0.00034350151092240206,84503
-0.00041204367323148,2.205697415099948e-05,87553
5.119171060598241e-05,0.00043480058502232675,49223
0.0002386953952634478,-0.0003515045239584404,64115
-0.00040952968899058003,0.00011790502686185016,87884
5.291507597285585e-05,0.0004188642131335742,98635
1.6842349308489437e-05,-0.00031263468640451206,103644
-0.00038941964802869587,5.114799305440153e-05,82010
-0.0004226835198781847,8.644576813227879e-05,56869
-0.00028981344068091476,-0.0001871029730917985,103874
0.0001956000888573712,0.00013758522039080396,103919
7.698628842887242e-05,-0.00032373950114854917,101540
0.000243453053662494,-0.0003530101180834167,74285
0.00046964755502040053,-0.00012343746893996168,87800
0.0002902907642672357,-0.0002697063721000585,75005
-0.0002702537067926139,-0.0002672331583292488,117731
0.00034287780640238503,-0.00023394702122039938,117666
-0.0003913164657933524,-7.238237430400328e-05,116705
-0.0003538069433688769,2.3455704267167954e-06,117372
-5.303152889055477e-05,0.00040060690862489225,117477
-0.00025135370194221654,-0.00020812857517957836,115433
-7.520204057194695e-05,-0.00033953255409569866,99423
-0.0003109365302609395,-0.00017908742378625538,79945
-0.00023228935113564354,-0.00018316999571466543,102975
-0.00022530310501458085,-0.00017872702022893598,98382
-0.000312715539130643,-0.00021525090855040567,84726
-0.00022930307419783414,-0.0001774851478017176,88170
-0.0002479969388941153,-0.0001752934999309647,92007
1.2019320520711892e-05,-0.00040213262843718524,103776
-0.00015611270147612328,-3.481696785433046e-05,96487
0.0004197451199573507,-0.00016955112656862024,77631
0.00026174772896606904,0.0003044150671966005,84021
-0.00017311650594788115,9.696650456610982e-05,100114
-8.410805823836787e-05,-0.00011289508126640403,105690
-0.0005670837889449795,-0.0001771038705121328,73195
-0.00029404034814353063,-5.372642751380991e-05,77766
0.00036292994913099565,-0.00021130591852797716,85750
-0.00011437626971102144,0.0002836511283053413,116996
-6.856432275698645e-05,0.0002486536472682611,115906
-0.0003999500562177767,-0.00016605081548854193,116695
0.0003679644658079984,0.00016143698329194485,93822
0.00028893274909679175,0.0001555167887389069,116999
-0.0003866208353004317,-0.00017302492592866068,117571
-0.0002794958699317751,-8.798326303372558e-05,104691
-0.0002463279286155603,-0.00014287877306053172,116250
0.00018991045643015672,-0.00020802356613248594,120390
-7.193655585913899e-05,-8.450219654630236e-05,119664
1.2407375829411156e-05,-0.0003528152871051734,118928
3.7464258460467776e-05,0.0003598841703218417,119937
3.626711415413099e-05,-0.00019307805618775926,118548
-0.000146818774994523,0.00030373010904369193,120434
-0.00037013212328122373,1.5538693972330176e-05,116922
1.4314941292678482e-05,0.00012665657530367409,120036
-0.0003741928479612919,-6.568026977612835e-05,119008
-0.00013356129879390526,0.00012066133449085807,119951
2.3142671233055916e-06,-0.0002541865713668789,120053
0.00015197528356734533,-0.0003669738317184271,119528
-0.0002860019492814839,7.067717135478498e-06,120094
-7.846120356957562e-05,-0.00022671590572747826,118972
-0.0003538930074119291,0.00021683110225606214,118829
0.0003314645843265116,-0.00019584875677767312,120389
-0.00029784173915782893,0.00011676980052932202,118623
7.241612032358591e-05,-0.0003079727074657309,118615
-0.00043384076522131156,-0.00014284567932013064,118655
8.33615654280793e-05,-0.00017915858350282834,118771
-0.0002904557934665579,-0.00030151728148811847,119116
-0.00029271470951496486,0.0002067591931612249,119578
-0.0001703414587411535,-0.00032842919718551605,119567
-7.30427837129665e-05,-0.00031621248697713246,118880
0.00010761699215713352,-0.0004196181684841408,120179
-0.00017358327995610395,0.00034778089673397056,117724
5.67301509445434e-05,-0.00042570494598419766,118688
-0.000332943674863009,-0.00022416319296087963,119282
-0.00036767339920903996,4.0160223202901815e-05,119738
0.00043616401731024347,3.3964608929216236e-05,57345
-0.0001917732575426362,-0.00029648860173872414,119094
3.8262382680331915e-05,-0.00045659057439993803,119654
0.00040553075567563397,-5.896429783551871e-06,120133
0.0002671670271723125,-0.0003316304150291046,118884
-0.00019063145441529738,-8.699050023427226e-05,119173
-0.000339527484046167,-0.00011775465966242681,82198
-5.549281440851021e-05,-5.60665322680244e-05,118887
1.7723670264157137e-05,-0.00028972207101783844,119081
-4.158348500146845e-05,-0.0002684513732042501,120177
0.0002528479187622157,0.00030594878461284134,118570
-0.00022047556750864536,0.00031428599236045664,119896
-8.83531247284553e-06,-0.00028807665947004954,118883
0.0003311909803126387,0.000272465273939309,120207
-5.5140128822422263e-05,-2.2417488603419052e-05,119675
-4.436112545663442e-05,-0.00033996987016432116,118571
-7.129847105109383e-06,2.2656525594904033e-05,118531
-0.0001914990120170447,-0.00024123989056694438,99810
-4.9103169731247544e-05,0.0003130149870092863,119488
-0.00027131124069398925,-0.00019082485370878728,120102
-7.18577484720073e-06,-3.74311665848375e-05,119468
-0.00012926706782336682,0.00036055160319865284,120524
-0.00019077160386963302,-0.0002126096243689716,119174
0.00013124341730783143,-0.00013922107768921845,119123
-0.00010560609973409112,0.0003341429600687423,120399
-0.0001650532063403005,0.00028254493294922143,119349
0.00025271073328400764,0.00016745834356885633,118842
-0.00017814947160951132,0.00017110745470733956,119164
0.0002458482423646794,-0.00013684031237456157,119345
-2.3376326469231038e-05,-0.00032221704753566667,118971
0.00015986507899690058,0.00012838323822096767,119906
4.624802119342823e-05,0.00026436761221287143,119324
3.4289436915555076e-05,-9.883144928916688e-05,119177
0.00020189994479249694,-0.00012734034301390746,119210
-0.0003604866418757062,0.00012939762059564948,83131
-9.237324649823902e-05,0.00036973043658262175,118689
-0.00012003239557382401,-6.868649838187466e-05,119592
-0.0002741414998376544,6.258664324721056e-05,119832
-0.000367940649774787,-2.7608719228581393e-05,119978
-0.00042520004771238844,-6.622735864530696e-05,118749
2.267760486565001e-05,-5.1014936014750323e-05,90329
-8.880149385235753e-05,-0.00035931413523187665,120201
0.0003741742603886107,0.00016469671205292998,107282
